261_shiranaindakara_1_ROSA_EXP.wav,261 しらないんだから,しらないんだから,シラナインダカラ,拡張ボイス
262_shiranaindakara_2_ROSA_EXP.wav,262 しらないんだから,しらないんだから,シラナインダカラ,拡張ボイス
263_shiranaindakara_3_ROSA_EXP.wav,263 しらないんだから,しらないんだから,シラナインダカラ,拡張ボイス
264_shiranaindakara_4_ROSA_EXP.wav,264 しらないんだから,しらないんだから,シラナインダカラ,拡張ボイス
265_shiranaindakara_5_ROSA_EXP.wav,265 しらないんだから,しらないんだから,シラナインダカラ,拡張ボイス
266_mou_1_ROSA_EXP.wav,266 もうっ,もうっ,モウッ,拡張ボイス
267_mou_2_ROSA_EXP.wav,267 もうっ,もうっ,モウッ,拡張ボイス
268_mou_3_ROSA_EXP.wav,268 もうっ,もうっ,モウッ,拡張ボイス
269_mou_4_ROSA_EXP.wav,269 もうっ,もうっ,モウッ,拡張ボイス
270_mou_5_ROSA_EXP.wav,270 もうっ,もうっ,モウッ,拡張ボイス
271_punpun_1_ROSA_EXP.wav,271 ぷんぷん,ぷんぷん,プンプン,拡張ボイス
272_punpun_2_ROSA_EXP.wav,272 ぷんぷん,ぷんぷん,プンプン,拡張ボイス
273_punpun_3_ROSA_EXP.wav,273 ぷんぷん,ぷんぷん,プンプン,拡張ボイス
274_punpun_4_ROSA_EXP.wav,274 ぷんぷん,ぷんぷん,プンプン,拡張ボイス
275_punpun_5_ROSA_EXP.wav,275 ぷんぷん,ぷんぷん,プンプン,拡張ボイス
276_iyada_1_ROSA_EXP.wav,276 いやだ,いやだ,イヤダ,拡張ボイス
277_iyada_2_ROSA_EXP.wav,277 いやだ,いやだ,イヤダ,拡張ボイス
278_iyada_3_ROSA_EXP.wav,278 いやだ,いやだ,イヤダ,拡張ボイス
279_iyada_4_ROSA_EXP.wav,279 いやだ,いやだ,イヤダ,拡張ボイス
280_iyada_5_ROSA_EXP.wav,280 いやだ,いやだ,イヤダ,拡張ボイス
281_iyaiya_1_ROSA_EXP.wav,281 いやいや,いやいや,イヤイヤ,拡張ボイス
282_iyaiya_2_ROSA_EXP.wav,282 いやいや,いやいや,イヤイヤ,拡張ボイス
283_iyaiya_3_ROSA_EXP.wav,283 いやいや,いやいや,イヤイヤ,拡張ボイス
284_iyaiya_4_ROSA_EXP.wav,284 いやいや,いやいや,イヤイヤ,拡張ボイス
285_iyaiya_5_ROSA_EXP.wav,285 いやいや,いやいや,イヤイヤ,拡張ボイス
286_lacky_1_ROSA_EXP.wav,286 ラッキー,ラッキー,ラッキー,拡張ボイス
287_lacky_2_ROSA_EXP.wav,287 ラッキー,ラッキー,ラッキー,拡張ボイス
288_lacky_3_ROSA_EXP.wav,288 ラッキー,ラッキー,ラッキー,拡張ボイス
289_lacky_4_ROSA_EXP.wav,289 ラッキー,ラッキー,ラッキー,拡張ボイス
290_lacky_5_ROSA_EXP.wav,290 ラッキー,ラッキー,ラッキー,拡張ボイス
291_yaaiyaai_1_ROSA_EXP.wav,291 やーい,やーい,ヤーイ,拡張ボイス
